Date,ndvi,savi,ndre,District Name,PRECTOTCORR,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_PAR_TOT
2020-05-31,,,,Kurukshetra,22.11,29.49,33.46,23.78,83.26
2020-06-07,0.188,0.1335,0.1265,Kurukshetra,10.09,32.47,35.72,25.16,102.09
2020-06-14,0.20875,0.132,0.135,Kurukshetra,0.47,37.75,41.58,29.5,149.13
2020-06-21,0.194,0.1235,0.1295,Kurukshetra,3.0,38.24,41.13,31.35,144.16
2020-06-28,0.17800000000000002,0.11533333333333334,0.08266666666666667,Kurukshetra,0.02,38.69,43.31,31.49,141.12
2020-07-05,0.214,0.133,0.085,Kurukshetra,30.73,33.94,37.15,28.47,130.52
2020-07-12,,,,Kurukshetra,33.43,32.3,34.55,28.16,91.99
2020-07-19,0.3665,0.2065,0.1875,Kurukshetra,2.1,34.27,38.49,27.73,105.71
2020-07-26,0.42000000000000004,0.27649999999999997,0.2865,Kurukshetra,2.09,32.62,35.99,26.33,131.37
2020-08-02,0.5720000000000001,0.39249999999999996,0.4105,Kurukshetra,7.72,31.83,36.58,26.8,116.34
2020-08-09,0.582,0.38,0.39,Kurukshetra,17.52,33.11,36.87,28.46,94.49
2020-08-16,,,,Kurukshetra,0.3,31.44,35.01,26.22,108.63
2020-08-23,,,,Kurukshetra,0.7,28.85,32.51,24.93,124.54
2020-08-30,,,,Kurukshetra,0.94,28.39,31.83,25.07,100.59
2020-09-06,,,,Kurukshetra,0.93,29.24,32.98,25.12,103.52
2020-09-13,0.635,0.4215,0.4435,Kurukshetra,0.43,29.73,36.02,24.25,112.09
2020-09-20,0.556,0.385,0.38,Kurukshetra,0.01,30.71,37.47,24.98,119.89
2020-09-27,0.5529999999999999,0.36400000000000005,0.35566666666666663,Kurukshetra,0.0,29.19,36.88,21.01,115.3
2020-10-04,0.506,0.333,0.2975,Kurukshetra,0.0,26.96,35.46,21.36,113.2
2020-10-11,0.38,0.25275,0.25125000000000003,Kurukshetra,0.0,26.82,36.52,19.95,105.91
2020-10-18,0.26049999999999995,0.1595,0.177,Kurukshetra,0.0,24.51,34.51,17.68,102.65
2020-10-25,0.2355,0.1405,0.143,Kurukshetra,0.0,22.34,32.98,17.59,90.06
2020-11-01,0.23625,0.1445,0.15,Kurukshetra,0.0,19.72,30.05,12.78,84.22
2020-11-08,0.2325,0.1395,0.156,Kurukshetra,0.0,19.12,29.79,15.44,82.57
2020-11-15,0.18699999999999997,0.11333333333333334,0.12433333333333334,Kurukshetra,8.48,20.4,27.9,15.56,47.9
2020-11-22,0.2555,0.1545,0.16999999999999998,Kurukshetra,0.0,14.18,23.95,7.28,69.15
2020-11-29,,,,Kurukshetra,0.0,14.9,23.83,9.08,63.18
2020-12-06,0.27325,0.172,0.181,Kurukshetra,0.0,17.19,26.13,12.27,62.8
2020-12-13,0.40800000000000003,0.23399999999999999,0.2395,Kurukshetra,0.0,13.55,20.23,8.56,30.0
2020-12-20,0.308,0.2015,0.21100000000000002,Kurukshetra,0.0,12.65,22.97,5.56,64.0
2020-12-27,0.388,0.239,0.276,Kurukshetra,1.78,12.91,22.21,6.8,53.91
2021-01-03,,,,Kurukshetra,0.91,13.26,20.44,9.04,34.46
2021-01-10,0.455,0.288,0.304,Kurukshetra,0.0,11.48,19.23,5.76,40.66
2021-01-17,0.011,0.013,0.003,Kurukshetra,0.0,8.83,18.27,4.57,56.76
2021-01-24,0.5425,0.35350000000000004,0.382,Kurukshetra,0.02,10.77,19.62,5.37,39.79
2021-01-31,,,,Kurukshetra,0.0,12.06,23.21,5.42,82.77
2021-02-07,0.405,0.277,0.305,Kurukshetra,0.0,13.45,23.35,6.26,90.02
2021-02-14,0.622,0.4245,0.442,Kurukshetra,0.0,17.13,27.01,13.13,70.16
2021-02-21,0.6154999999999999,0.40349999999999997,0.44699999999999995,Kurukshetra,0.0,17.65,28.37,9.96,90.76
2021-02-28,0.583,0.392,0.43425,Kurukshetra,0.0,21.12,29.87,14.28,106.79
2021-03-07,0.6214999999999999,0.4075,0.4595,Kurukshetra,0.08,24.87,33.84,16.33,77.96
2021-03-14,,,,Kurukshetra,0.0,24.88,32.79,15.96,111.18
2021-03-21,0.5335,0.335,0.358,Kurukshetra,0.0,27.76,36.02,19.18,97.23
2021-03-28,0.403,0.246,0.278,Kurukshetra,0.0,28.86,38.06,18.51,115.95
2021-04-04,0.3505,0.21575,0.222,Kurukshetra,0.0,26.15,37.57,16.03,127.29
2021-04-11,0.27649999999999997,0.1825,0.183,Kurukshetra,0.0,29.95,39.11,19.17,133.52
2021-04-18,,,,Kurukshetra,0.0,30.5,36.68,20.31,131.94
2021-04-25,0.22349999999999998,0.16849999999999998,0.1855,Kurukshetra,0.0,27.63,37.99,15.97,150.62
2021-05-02,0.201,0.14350000000000002,0.1555,Kurukshetra,0.47,35.4,41.06,26.19,119.16
2021-05-09,0.17300000000000001,0.11399999999999999,0.11833333333333333,Kurukshetra,0.04,34.65,39.75,24.96,124.93
2021-05-16,0.203,0.136,0.138,Kurukshetra,0.0,35.12,40.48,24.08,143.34
2021-05-23,,,,Kurukshetra,0.0,32.26,37.28,23.23,95.7
2021-05-30,0.19525,0.1335,0.13125,Kurukshetra,6.18,35.0,39.3,26.05,139.38
2021-06-06,0.083,0.072,0.066,Kurukshetra,0.67,36.16,40.12,26.56,146.73
2021-06-13,0.1545,0.111,0.103,Kurukshetra,2.73,35.73,38.94,27.08,99.41
2021-06-20,,,,Kurukshetra,0.46,36.23,39.19,25.83,137.09
2021-06-27,0.161,0.10400000000000001,0.093,Kurukshetra,0.02,36.35,40.58,27.87,147.69
2021-07-04,0.1765,0.112,0.0825,Kurukshetra,0.1,38.38,41.33,29.63,135.59
2021-07-11,0.27249999999999996,0.17099999999999999,0.128,Kurukshetra,0.36,38.23,41.07,30.08,111.34
2021-07-18,,,,Kurukshetra,7.15,34.65,39.51,28.89,88.8
2021-07-25,,,,Kurukshetra,0.12,33.13,37.17,27.5,98.45
2021-08-01,,,,Kurukshetra,7.78,30.21,32.97,26.86,108.57
2021-08-08,,,,Kurukshetra,6.39,29.54,32.94,26.11,103.2
2021-08-15,0.734,0.5,0.533,Kurukshetra,0.02,30.38,35.39,25.54,121.94
2021-08-22,0.6575,0.4495,0.498,Kurukshetra,11.56,28.66,31.96,25.05,51.74
2021-08-29,0.712,0.504,0.515,Kurukshetra,1.44,29.64,34.65,24.3,111.4
2021-09-05,,,,Kurukshetra,0.65,28.5,32.12,23.62,108.82
2021-09-12,0.387,0.285,0.264,Kurukshetra,28.28,27.3,31.16,23.51,67.74
2021-09-19,0.6505000000000001,0.4365,0.4315,Kurukshetra,0.4,28.96,32.94,23.91,107.39
2021-09-26,0.4155,0.3075,0.255,Kurukshetra,0.01,27.62,31.9,23.53,115.13
2021-10-03,0.356,0.232,0.215,Kurukshetra,0.02,27.92,33.11,24.08,105.5
2021-10-10,0.524,0.3405,0.308,Kurukshetra,0.0,26.4,34.26,21.82,103.85
2021-10-17,0.39225,0.254,0.2185,Kurukshetra,6.02,21.62,24.33,20.24,36.17
2021-10-24,0.2955,0.1885,0.1985,Kurukshetra,12.65,21.66,27.44,18.08,25.29
2021-10-31,0.24575000000000002,0.14525,0.16625,Kurukshetra,0.0,19.45,29.1,13.44,91.39
2021-11-07,0.264,0.144,0.132,Kurukshetra,0.0,18.83,28.9,13.57,84.7
2021-11-14,0.23299999999999998,0.1345,0.137,Kurukshetra,0.0,16.54,27.01,11.86,78.02
2021-11-21,0.21775,0.131,0.14725,Kurukshetra,0.0,16.25,27.0,9.98,76.17
2021-11-28,0.227,0.133,0.136,Kurukshetra,0.0,15.17,25.5,9.7,69.65
2021-12-05,0.2955,0.174,0.18775,Kurukshetra,0.27,16.19,23.5,11.46,53.19
2021-12-12,0.413,0.238,0.259,Kurukshetra,0.0,12.39,21.19,9.41,61.92
2021-12-19,0.3805,0.23650000000000002,0.2505,Kurukshetra,0.0,7.45,18.26,0.87,71.25
2021-12-26,0.388,0.24,0.26325,Kurukshetra,0.29,12.15,18.45,10.28,20.48
2022-01-02,,,,Kurukshetra,0.0,11.56,20.31,7.19,63.03
2022-01-09,,,,Kurukshetra,21.93,13.14,18.14,8.7,16.41
2022-01-16,,,,Kurukshetra,0.0,9.94,17.68,4.46,24.98
2022-01-23,,,,Kurukshetra,12.83,11.38,15.2,9.75,14.33
2022-01-30,0.684,0.473,0.475,Kurukshetra,0.0,11.48,21.45,5.72,67.96
2022-02-06,,,,Kurukshetra,0.0,10.72,20.19,7.61,72.68
2022-02-13,0.6372500000000001,0.44125000000000003,0.445,Kurukshetra,0.0,12.4,23.21,9.41,92.41
2022-02-20,0.636,0.4395,0.47,Kurukshetra,0.0,14.37,23.91,7.78,100.74
2022-02-27,,,,Kurukshetra,0.0,16.01,23.89,9.9,104.65
2022-03-06,0.6599999999999999,0.4532,0.4946,Kurukshetra,0.0,19.41,27.01,14.38,-999.0
2022-03-13,0.64,0.4365,0.471,Kurukshetra,0.0,24.69,34.71,16.94,-999.0
2022-03-20,0.55375,0.3535,0.39075,Kurukshetra,0.0,28.9,38.59,20.12,-999.0
2022-03-27,0.5409999999999999,0.321,0.354,Kurukshetra,0.0,27.49,39.24,17.31,-999.0
2022-04-03,0.432,0.255,0.2855,Kurukshetra,0.0,30.86,41.26,20.29,-999.0
2022-04-10,0.3074,0.18780000000000002,0.202,Kurukshetra,0.0,33.55,43.26,25.66,-999.0
2022-04-17,0.2495,0.1725,0.146,Kurukshetra,0.0,34.26,41.49,22.66,-999.0
2022-04-24,0.21975,0.16349999999999998,0.14450000000000002,Kurukshetra,0.0,33.63,41.27,23.01,-999.0
2022-05-01,0.20550000000000002,0.14900000000000002,0.1305,Kurukshetra,0.0,37.18,43.39,29.8,-999.0
2022-05-08,0.24,0.173,0.138,Kurukshetra,0.0,37.63,43.05,26.83,-999.0
2022-05-15,0.243,0.16725,0.14725,Kurukshetra,0.0,39.64,47.42,28.44,-999.0
2022-05-22,0.23450000000000001,0.168,0.14450000000000002,Kurukshetra,0.0,37.69,42.12,25.21,-999.0
2022-05-29,0.2385,0.16749999999999998,0.156,Kurukshetra,0.0,40.25,43.87,29.23,-999.0
2022-06-05,0.269,0.192,0.195,Kurukshetra,0.0,40.4,46.01,30.68,-999.0
2022-06-12,0.252,0.1805,0.173,Kurukshetra,0.0,41.12,45.37,31.11,-999.0
2022-06-19,0.183,0.13,0.11249999999999999,Kurukshetra,0.07,35.74,38.3,26.37,-999.0
2022-06-26,0.2415,0.157,0.10400000000000001,Kurukshetra,0.0,37.54,42.11,28.01,-999.0
2022-07-03,,,,Kurukshetra,39.18,31.08,34.44,26.98,-999.0
2022-07-10,,,,Kurukshetra,69.7,28.94,29.82,27.35,-999.0
2022-07-17,,,,Kurukshetra,0.87,33.37,36.7,27.56,-999.0
2022-07-24,0.468,0.251,0.2625,Kurukshetra,0.49,33.32,37.54,27.22,-999.0
2022-07-31,,,,Kurukshetra,3.84,29.99,33.4,24.96,-999.0
2022-08-07,,,,Kurukshetra,2.55,29.11,31.83,26.05,-999.0
2022-08-14,0.6539999999999999,0.406,0.478,Kurukshetra,0.96,30.62,34.69,26.05,-999.0
2022-08-21,0.677,0.467,0.499,Kurukshetra,0.05,31.94,36.75,26.15,-999.0
2022-08-28,,,,Kurukshetra,0.63,31.65,35.76,26.01,-999.0
2022-09-04,0.637,0.427,0.454,Kurukshetra,0.0,33.12,38.19,25.6,-999.0
2022-09-11,0.62625,0.40675,0.40775,Kurukshetra,1.02,32.88,37.12,26.29,-999.0
2022-09-18,,,,Kurukshetra,0.0,32.09,37.92,24.23,-999.0
2022-09-25,,,,Kurukshetra,10.43,27.4,31.14,23.75,-999.0
2022-10-02,0.417,0.283,0.236,Kurukshetra,0.0,28.45,35.85,21.71,-999.0
2022-10-09,0.4235,0.262,0.2325,Kurukshetra,14.07,24.19,29.94,19.94,-999.0
2022-10-16,0.319,0.1885,0.2095,Kurukshetra,0.0,24.74,33.77,17.84,-999.0
2022-10-23,0.258,0.1565,0.131,Kurukshetra,0.0,22.09,31.12,15.3,-999.0
2022-10-30,0.236,0.14300000000000002,0.15200000000000002,Kurukshetra,0.0,20.9,31.59,14.83,-999.0
2022-11-06,0.163,0.10025,0.0975,Kurukshetra,0.07,22.33,28.96,17.21,-999.0
2022-11-13,,,,Kurukshetra,0.0,19.38,28.62,13.16,-999.0
2022-11-20,0.282,0.166,0.171,Kurukshetra,-999.0,-999.0,-999.0,-999.0,-999.0
2022-11-27,0.32799999999999996,0.1885,0.21050000000000002,Kurukshetra,0.0,16.27,26.15,12.85,-999.0
2022-12-04,0.41000000000000003,0.238,0.2525,Kurukshetra,0.0,15.55,25.83,12.05,-999.0
2018-12-16,0.34925,0.23075,0.24375,Mahendragarh,0.0,12.15,22.26,6.1,59.65
2018-12-23,0.36050000000000004,0.247,0.27175,Mahendragarh,0.0,12.52,23.98,5.69,46.38
2018-12-30,0.4143333333333334,0.26866666666666666,0.3096666666666667,Mahendragarh,0.0,12.26,24.4,6.15,55.91
2019-01-06,0.41912499999999997,0.285375,0.29425,Mahendragarh,1.49,12.08,19.13,8.08,35.6
2019-01-13,0.517,0.34750000000000003,0.3635,Mahendragarh,0.0,13.58,21.9,8.4,41.16
2019-01-20,0.61925,0.41700000000000004,0.41700000000000004,Mahendragarh,0.0,17.3,28.34,10.82,65.84
2019-01-27,0.20025,0.14925,0.09875,Mahendragarh,0.0,8.3,17.15,2.62,61.16
2019-02-03,0.6536666666666667,0.437,0.47333333333333333,Mahendragarh,0.0,12.08,21.55,5.28,46.02
2019-02-10,0.704125,0.47975,0.5121249999999999,Mahendragarh,0.0,11.81,21.78,5.91,67.62
2019-02-17,0.392,0.276,0.284,Mahendragarh,0.0,14.65,23.79,6.44,77.39
2019-02-24,0.6208571428571429,0.4281428571428572,0.44242857142857145,Mahendragarh,0.0,17.12,27.12,9.7,94.09
2019-03-03,0.7122499999999999,0.49124999999999996,0.5105,Mahendragarh,0.21,16.62,24.76,9.61,69.6
2019-03-10,0.6845,0.45875,0.49150000000000005,Mahendragarh,0.0,19.17,27.6,11.09,104.45
2019-03-17,0.5292,0.37520000000000003,0.3698,Mahendragarh,0.0,21.8,29.8,12.9,107.89
2019-03-24,0.515,0.367,0.36675,Mahendragarh,0.0,26.33,35.35,14.55,115.59
2019-03-31,0.4613333333333333,0.31383333333333335,0.30866666666666664,Mahendragarh,0.0,28.37,36.65,20.36,118.98
2019-04-07,0.29775,0.19524999999999998,0.17250000000000001,Mahendragarh,0.0,32.41,39.8,24.48,106.88
2019-04-14,0.20975,0.138,0.109,Mahendragarh,0.0,34.06,40.12,23.75,124.03
2019-04-21,0.1595,0.114,0.0825,Mahendragarh,0.0,30.16,38.05,22.7,130.62
2019-04-28,0.14225,0.10275000000000001,0.07575,Mahendragarh,0.0,34.24,42.1,24.26,139.18
2019-05-05,0.15387499999999998,0.113375,0.084875,Mahendragarh,0.0,33.36,40.85,23.01,142.91
2019-05-12,0.12225,0.092,0.06375,Mahendragarh,0.0,35.6,40.21,26.22,112.98
2019-05-19,0.12466666666666666,0.09333333333333334,0.06,Mahendragarh,0.0,32.19,37.76,22.97,139.49
2019-05-26,0.11499999999999999,0.08957142857142857,0.047142857142857146,Mahendragarh,0.0,36.09,41.47,25.26,146.6
2019-06-02,0.13874999999999998,0.1055,0.06925,Mahendragarh,0.0,40.66,46.45,30.05,139.21
2019-06-09,0.09925,0.07725,0.05075,Mahendragarh,0.0,40.86,46.79,33.12,141.95
2019-06-16,0.14375,0.10775,0.07150000000000001,Mahendragarh,2.4,35.59,37.48,29.83,100.49
2019-06-23,0.14833333333333334,0.10766666666666667,0.06866666666666667,Mahendragarh,0.0,39.14,42.55,27.98,130.11
2019-06-30,0.14142857142857143,0.10171428571428572,0.06342857142857143,Mahendragarh,0.02,40.23,44.25,31.78,117.12
2019-07-07,0.092,0.066,0.029,Mahendragarh,3.35,34.46,37.92,28.72,108.8
2019-07-14,0.217,0.15766666666666665,0.13633333333333333,Mahendragarh,0.04,36.73,40.2,29.04,111.73
2019-07-21,0.2865,0.193,0.1725,Mahendragarh,6.83,33.62,37.19,27.44,111.06
2019-07-28,0.388,0.29100000000000004,0.241,Mahendragarh,4.08,30.05,34.5,25.98,87.42
2019-08-04,,,,Mahendragarh,6.59,30.98,34.16,26.61,97.82
2019-08-11,0.681,0.521,0.421,Mahendragarh,0.01,31.65,35.83,25.64,116.77
2019-08-18,,,,Mahendragarh,4.35,28.12,32.34,24.73,93.9
2019-08-25,0.59625,0.43175,0.4105,Mahendragarh,26.77,28.2,31.34,25.1,69.76
2019-09-01,0.447,0.318,0.278,Mahendragarh,6.04,30.27,34.05,26.26,81.01
2019-09-08,,,,Mahendragarh,3.26,29.36,32.04,26.06,106.95
2019-09-15,0.4575,0.31599999999999995,0.29300000000000004,Mahendragarh,3.75,30.53,35.6,24.67,84.95
2019-09-22,0.371,0.26249999999999996,0.24325,Mahendragarh,1.15,28.94,33.51,23.64,88.73
2019-09-29,0.114,0.086,0.052,Mahendragarh,2.8,28.46,32.65,22.52,71.8
2019-10-06,0.18775,0.11925,0.1005,Mahendragarh,0.01,26.34,31.64,21.25,93.94
2019-10-13,0.2355,0.15575,0.1595,Mahendragarh,0.0,27.04,34.42,19.88,83.62
2019-10-20,0.20725,0.13475,0.11625,Mahendragarh,0.0,24.6,32.71,18.69,74.72
2019-10-27,0.1792,0.11760000000000001,0.10300000000000001,Mahendragarh,0.0,23.3,31.86,17.18,68.56
2019-11-03,0.20400000000000001,0.138,0.14400000000000002,Mahendragarh,2.51,23.46,30.43,19.15,33.99
2019-11-10,0.23299999999999998,0.1505,0.1315,Mahendragarh,0.0,21.62,29.6,14.28,59.86
2019-11-17,0.150625,0.10225000000000001,0.087625,Mahendragarh,0.0,20.95,28.72,14.24,72.07
2019-11-24,0.23,0.151,0.136,Mahendragarh,0.0,21.23,26.93,15.31,49.05
2019-12-01,0.30125,0.20074999999999998,0.20174999999999998,Mahendragarh,0.0,16.12,25.15,10.22,49.35
2019-12-08,,,,Mahendragarh,0.0,15.08,23.91,12.4,43.1
2019-12-15,0.218,0.157,0.14,Mahendragarh,0.0,11.69,18.8,6.03,38.84
2019-12-22,0.042333333333333334,0.042,-0.010666666666666665,Mahendragarh,0.0,11.07,19.9,6.09,30.8
2019-12-29,0.131,0.096,0.078,Mahendragarh,0.0,6.07,16.45,1.76,21.73
2020-01-05,0.44575000000000004,0.29175,0.28825,Mahendragarh,0.0,12.55,22.3,7.9,46.41
2020-01-12,0.5665,0.365,0.38625,Mahendragarh,0.0,12.14,23.92,7.05,65.62
2020-01-19,0.564,0.372,0.414,Mahendragarh,0.0,10.51,19.31,5.61,39.27
2020-01-26,0.57,0.36924999999999997,0.3735,Mahendragarh,0.0,14.5,24.97,8.54,72.7
2020-02-02,0.61925,0.40025,0.42625,Mahendragarh,0.0,11.19,20.8,5.62,74.36
2020-02-09,0.60725,0.4085,0.40675,Mahendragarh,0.0,13.22,24.02,8.28,74.94
2020-02-16,0.6385,0.42275,0.422,Mahendragarh,0.0,17.65,29.91,9.47,90.23
2020-02-23,0.5895,0.39149999999999996,0.3865,Mahendragarh,0.0,19.01,26.45,11.37,64.43
2020-03-01,0.498375,0.340125,0.32337499999999997,Mahendragarh,0.38,22.42,28.93,14.26,90.46
2020-03-08,0.30600000000000005,0.222,0.1865,Mahendragarh,0.0,17.73,25.89,10.94,105.27
2020-03-15,0.539,0.3706666666666667,0.3466666666666667,Mahendragarh,2.34,17.08,23.48,9.51,97.13
2020-03-22,,,,Mahendragarh,0.0,24.18,32.68,17.16,115.7
2020-03-29,0.23575000000000002,0.17025,0.1275,Mahendragarh,0.0,22.84,30.78,13.62,130.23
2020-04-05,0.3244285714285714,0.199,0.15214285714285714,Mahendragarh,0.0,26.66,35.62,18.01,119.7
2020-04-12,0.215,0.15133333333333332,0.13133333333333333,Mahendragarh,0.0,30.87,38.06,20.76,131.71
2020-04-19,0.178,0.134,0.099,Mahendragarh,0.86,31.16,36.19,21.97,123.56
2020-04-26,0.16849999999999998,0.12175,0.0945,Mahendragarh,3.87,31.65,37.4,24.15,104.92
2020-05-03,0.16599999999999998,0.118,0.09075,Mahendragarh,19.22,32.19,39.48,25.75,88.69
2020-05-10,0.1678333333333333,0.11116666666666668,0.08316666666666667,Mahendragarh,1.06,34.75,41.3,25.58,73.33
2020-05-17,0.14,0.10025,0.0535,Mahendragarh,0.01,35.58,41.38,27.2,113.25
2020-05-24,0.13774999999999998,0.10124999999999999,0.07200000000000001,Mahendragarh,0.0,39.44,45.19,28.72,141.0
2020-05-31,0.134,0.0975,0.0645,Mahendragarh,13.52,30.54,33.29,25.2,99.62
2020-06-07,0.09866666666666667,0.076,0.052,Mahendragarh,2.82,34.0,37.08,27.12,113.29
2020-06-14,0.151,0.108,0.07483333333333332,Mahendragarh,0.03,39.49,42.67,30.34,116.79
2020-06-21,0.14175,0.10525000000000001,0.07475000000000001,Mahendragarh,1.02,38.16,41.23,29.61,133.71
2020-06-28,0.16225,0.120875,0.08637500000000001,Mahendragarh,0.0,38.22,42.55,30.53,122.14
2020-07-05,0.16975,0.128,0.08675,Mahendragarh,6.25,32.88,34.3,29.3,108.93
2020-07-12,,,,Mahendragarh,3.7,33.3,34.54,29.12,89.14
2020-07-19,0.21833333333333335,0.169,0.13066666666666668,Mahendragarh,10.26,32.65,35.27,29.15,90.2
2020-07-26,0.274,0.208,0.155,Mahendragarh,0.79,34.11,37.52,26.19,123.63
2020-08-02,0.42733333333333334,0.30833333333333335,0.2751666666666666,Mahendragarh,11.21,33.6,37.46,27.47,116.64
2020-08-09,,,,Mahendragarh,5.94,32.78,35.76,27.85,71.82
2020-08-16,0.574,0.424,0.376,Mahendragarh,0.94,31.8,35.51,26.4,106.98
2020-08-23,0.757,0.561,0.556,Mahendragarh,0.45,28.51,32.49,24.43,95.88
2020-08-30,,,,Mahendragarh,2.6,28.08,31.35,24.68,67.79
2020-09-06,0.31166666666666665,0.20566666666666666,0.20766666666666667,Mahendragarh,1.92,28.14,31.24,24.62,116.55
2020-09-13,0.5775,0.37825000000000003,0.37375,Mahendragarh,0.0,29.08,35.46,25.05,107.31
2020-09-20,0.469,0.306,0.3117142857142857,Mahendragarh,0.0,30.38,36.24,25.55,103.96
2020-09-27,0.35185714285714287,0.24685714285714286,0.21557142857142858,Mahendragarh,0.01,30.07,35.8,23.63,102.98
2020-10-04,0.27125,0.18725,0.168,Mahendragarh,0.0,26.25,35.93,21.09,105.31
2020-10-11,0.2572,0.1802,0.1682,Mahendragarh,0.0,26.12,35.77,19.92,93.55
2020-10-18,0.209,0.14525,0.1345,Mahendragarh,0.0,26.96,35.54,21.31,73.9
2020-10-25,0.17266666666666666,0.11733333333333333,0.09733333333333334,Mahendragarh,0.0,25.11,34.65,18.29,72.52
2020-11-01,0.212875,0.140375,0.132625,Mahendragarh,0.0,20.33,29.93,14.22,70.53
2020-11-08,0.196,0.12675,0.1265,Mahendragarh,0.0,21.05,31.94,17.23,44.94
2020-11-15,0.09016666666666667,0.06283333333333334,0.04616666666666667,Mahendragarh,3.21,22.17,29.3,16.2,50.53
2020-11-22,0.17675000000000002,0.12075,0.113,Mahendragarh,0.0,16.04,25.1,10.55,64.21
2020-11-29,,,,Mahendragarh,0.0,16.01,27.31,8.91,69.13
2020-12-06,0.300875,0.193625,0.185,Mahendragarh,0.0,20.08,29.58,13.84,62.16
2020-12-13,0.32775,0.21825,0.21200000000000002,Mahendragarh,0.0,15.3,21.94,9.58,43.68
2020-12-20,0.36133333333333334,0.24233333333333337,0.25233333333333335,Mahendragarh,0.0,13.78,22.94,6.54,61.39
2020-12-27,0.47075,0.32325,0.33899999999999997,Mahendragarh,0.0,15.08,25.08,8.36,50.3
2021-01-03,0.4915,0.3325,0.353,Mahendragarh,3.9,15.51,22.22,11.73,18.62
2021-01-10,,,,Mahendragarh,0.0,11.2,17.59,6.4,51.85
2021-01-17,0.5903333333333333,0.383,0.4166666666666667,Mahendragarh,0.0,10.8,20.16,4.89,47.93
2021-01-24,0.35150000000000003,0.24825,0.26525,Mahendragarh,0.0,10.74,19.48,4.8,44.51
2021-01-31,0.593,0.39675,0.41425,Mahendragarh,0.0,12.86,25.34,9.54,78.59
2021-02-07,0.5366666666666667,0.3606666666666667,0.37533333333333335,Mahendragarh,0.0,13.72,23.79,7.37,84.28
2021-02-14,0.6204285714285714,0.4067142857142857,0.4227142857142857,Mahendragarh,0.0,18.68,29.23,11.18,74.73
2021-02-21,0.58675,0.39325,0.39425,Mahendragarh,0.0,19.3,30.37,13.19,86.91
2021-02-28,0.584125,0.39675,0.386625,Mahendragarh,0.0,22.94,31.83,14.91,98.48
2021-03-07,0.56925,0.38925,0.356,Mahendragarh,0.0,26.51,36.95,17.2,103.02
2021-03-14,0.54325,0.34850000000000003,0.31575000000000003,Mahendragarh,0.0,25.45,32.9,18.13,108.52
2021-03-21,0.3941666666666667,0.248,0.21350000000000002,Mahendragarh,0.0,28.22,37.02,21.66,104.01
2021-03-28,0.338,0.206,0.175,Mahendragarh,0.0,29.45,39.56,19.48,112.98
2021-04-04,0.21837499999999999,0.15525,0.139625,Mahendragarh,0.0,28.47,39.17,17.63,129.05
2021-04-11,0.183,0.13649999999999998,0.11325,Mahendragarh,0.0,30.45,39.23,20.01,129.64
2021-04-18,0.14866666666666667,0.11166666666666668,0.08700000000000001,Mahendragarh,0.0,30.52,37.48,21.3,127.42
2021-04-25,0.161375,0.11987500000000001,0.09987499999999999,Mahendragarh,0.0,29.63,38.24,17.94,137.95
2021-05-02,0.128,0.0945,0.07050000000000001,Mahendragarh,0.06,33.92,38.42,27.24,90.62
2021-05-09,0.11866666666666666,0.09000000000000001,0.057999999999999996,Mahendragarh,0.03,36.24,40.98,25.06,105.21
2021-05-16,0.14125000000000001,0.1035,0.06825,Mahendragarh,0.0,36.96,41.04,26.04,130.77
2021-05-23,,,,Mahendragarh,0.03,30.17,34.15,24.15,114.76
2021-05-30,0.15187499999999998,0.111625,0.079875,Mahendragarh,1.01,34.64,41.01,25.44,114.77
2021-06-06,0.179,0.135,0.10400000000000001,Mahendragarh,0.44,34.94,38.74,26.55,132.89
2021-06-13,0.1605,0.11825,0.08399999999999999,Mahendragarh,5.44,33.69,36.76,26.95,84.6
2021-06-20,0.18033333333333335,0.12766666666666668,0.09366666666666668,Mahendragarh,0.45,33.58,36.72,24.91,114.95
2021-06-27,0.1945,0.14475,0.093,Mahendragarh,0.08,37.73,41.2,27.89,116.66
2021-07-04,0.1785,0.13033333333333333,0.09433333333333334,Mahendragarh,0.07,36.61,39.97,28.87,121.4
2021-07-11,0.181,0.137,0.10200000000000001,Mahendragarh,6.2,35.69,39.71,29.54,99.3
2021-07-18,,,,Mahendragarh,53.78,33.8,38.63,28.75,61.3
2021-07-25,,,,Mahendragarh,0.01,32.8,37.01,27.47,121.59
2021-08-01,,,,Mahendragarh,22.6,29.64,32.66,25.73,62.04
2021-08-08,,,,Mahendragarh,6.38,28.01,30.56,25.67,71.54
2021-08-15,0.484,0.357,0.3106666666666667,Mahendragarh,0.0,29.25,34.14,24.25,119.91
2021-08-22,0.48924999999999996,0.36175,0.28900000000000003,Mahendragarh,3.65,28.72,32.34,25.37,74.52
2021-08-29,0.425,0.308,0.275,Mahendragarh,0.0,29.6,34.1,24.88,80.19
2021-09-05,,,,Mahendragarh,2.37,28.55,31.98,24.82,95.81
2021-09-12,0.56,0.351,0.341,Mahendragarh,15.91,25.36,27.24,24.19,81.59
2021-09-19,0.20650000000000002,0.147,0.11399999999999999,Mahendragarh,0.11,27.48,30.9,24.23,100.52
2021-09-26,,,,Mahendragarh,3.94,27.12,30.41,23.51,76.35
